Battery History (2% used, 106KB used of 4096KB, 119 strings using 7398):
                    0 (14) RESET:TIME: 2025-08-23-03-26-39
      #109: +2m41s7ms to 91 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #110: +3m23s678ms to 92 (power-save-off, device-idle-off, network-data-nr)
      #111: +23m30s740ms to 93 (power-save-off, device-idle-off, network-data-nr)
      #112: +4m8s922ms to 94 (power-save-off, device-idle-off, network-data-nr)
      #113: +3m19s159ms to 95 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #114: +3m18s927ms to 96 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #115: +3m8s920ms to 97 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #116: +3m14s49ms to 98 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #117: +3m23s19ms to 37 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #118: +3m54s245ms to 38 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #119: +4m26s696ms to 39 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #120: +4m16s44ms to 40 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #121: +5m9s385ms to 41 (power-save-off, device-idle-off, network-data-nr)
      #122: +4m5s765ms to 42 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #123: +3m15s64ms to 43 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #124: +3m33s995ms to 44 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #125: +7m53s484ms to 45 (power-save-off, device-idle-off, network-data-nr)
      #126: +8m41s663ms to 46 (power-save-off, network-data-nr)
      #127: +15m5s182ms to 47 (power-save-off, device-idle-off, network-data-nr)
      #128: +5m8s578ms to 48 (power-save-off, device-idle-off, network-data-nr)
      #129: +3m1s748ms to 49 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #130: +2m55s98ms to 50 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #131: +6m40s496ms to 51 (power-save-off, device-idle-off, network-data-nr)
      #132: +2m50s754ms to 52 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #133: +2m53s64ms to 53 (screen-on, power-save-off, device-idle-off, network-data-nr)
        Discharge total time: 11h 9m 30s 400ms  (from 134 steps)
        Discharge screen off time: 23h 6m 40s 0ms  (from 3 steps)
        Discharge screen on time: 6h 14m 22s 200ms  (from 79 steps)
    Charge step durations:
      #0: +1m29s152ms to 93 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #1: +1m42s886ms to 92 (power-save-off, device-idle-off, network-data-nr)
      #2: +1m30s69ms to 91 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #3: +1m38s106ms to 90 (power-save-off, device-idle-off, network-data-nr)
      #4: +1m8s940ms to 89 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #5: +51s192ms to 88 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #6: +44s807ms to 87 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #7: +46s77ms to 86 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #8: +51s978ms to 85 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #9: +45s45ms to 84 (power-save-off, device-idle-off, network-data-nr)
      #10: +36s102ms to 83 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #11: +34s815ms to 82 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #12: +40s188ms to 81 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #13: +30s975ms to 80 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #14: +39s952ms to 79 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #15: +35s829ms to 78 (power-save-off, device-idle-off, network-data-nr)
      #16: +40s188ms to 77 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #17: +24s833ms to 76 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #18: +30s975ms to 75 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #19: +25s92ms to 74 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #20: +25s83ms to 73 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #21: +24s837ms to 72 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #22: +31s228ms to 71 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #23: +24s847ms to 70 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #24: +29s941ms to 69 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #25: +30s988ms to 68 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #26: +25s88ms to 67 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #27: +29s951ms to 66 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #28: +25s68ms to 65 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #29: +30s979ms to 64 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #30: +29s966ms to 63 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #31: +25s80ms to 62 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #32: +25s857ms to 61 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #33: +30s208ms to 60 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #34: +24s828ms to 59 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #35: +30s222ms to 58 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #36: +21s753ms to 57 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #37: +15s91ms to 56 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #38: +21s2ms to 55 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #39: +19s976ms to 54 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #40: +15s96ms to 53 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #41: +19s965ms to 52 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #42: +30s978ms to 51 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #43: +25s82ms to 50 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #44: +29s957ms to 49 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #45: +25s89ms to 48 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #46: +25s852ms to 47 (power-save-off, device-idle-off, network-data-nr)
      #47: +19s967ms to 46 (power-save-off, device-idle-off, network-data-nr)
      #48: +15s109ms to 45 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #49: +19s967ms to 44 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #50: +15s104ms to 43 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #51: +20s993ms to 42 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #52: +14s844ms to 41 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #53: +19s972ms to 40 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #54: +19s968ms to 39 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #55: +15s105ms to 38 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #56: +20s987ms to 37 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #57: +15s105ms to 36 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #58: +19s957ms to 35 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #59: +19s978ms to 34 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #60: +14s852ms to 33 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #61: +20s989ms to 32 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #62: +15s108ms to 31 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #63: +19s967ms to 30 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #64: +15s98ms to 29 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #65: +19s982ms to 28 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #66: +19s956ms to 27 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #67: +16s133ms to 26 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #68: +19s966ms to 25 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #69: +14s852ms to 24 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #70: +19s956ms to 23 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #71: +15s108ms to 22 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #72: +20s990ms to 21 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #73: +19s987ms to 20 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #74: +15s90ms to 19 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #75: +19s967ms to 18 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #76: +14s852ms to 17 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #77: +20s987ms to 16 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #78: +21s253ms to 15 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #79: +15s867ms to 14 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #80: +15s89ms to 13 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #81: +19s984ms to 12 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #82: +24s836ms to 11 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #83: +30s619ms to 10 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #84: +4h28m38s168ms to 9 (power-save-off, device-idle-off, network-data-nr)
      #85: +20s988ms to 60 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #86: +20s990ms to 59 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #87: +22s18ms to 58 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #88: +15s876ms to 57 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #89: +21s247ms to 56 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #90: +15s872ms to 55 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #91: +20s991ms to 54 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #92: +16s898ms to 53 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #93: +15s100ms to 52 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #94: +16s898ms to 51 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #95: +15s107ms to 50 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #96: +25s577ms to 49 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #97: +11h38m48s76ms to 48 (power-save-off, device-idle-off, network-data-nr)
      #98: +1m20s961ms to 100 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #99: +1m24s879ms to 99 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #100: +1m24s310ms to 98 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #101: +1m31s867ms to 97 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #102: +1m25s38ms to 96 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #103: +1m24s943ms to 95 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #104: +1m25s35ms to 94 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #105: +1m26s49ms to 93 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #106: +1m28s986ms to 92 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #107: +1m23s990ms to 91 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #108: +1m21s992ms to 90 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #109: +1m27s884ms to 89 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #110: +1m29s162ms to 88 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #111: +1m25s77ms to 87 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #112: +1m27s661ms to 86 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #113: +1m23s305ms to 85 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #114: +1m25s830ms to 84 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #115: +1m31s73ms to 83 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #116: +1m22s909ms to 82 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #117: +1h25m42s150ms to 81 (power-save-off, device-idle-off, network-data-nr)
      #118: +36s92ms to 80 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #119: +29s956ms to 79 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #120: +24s839ms to 78 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #121: +31s989ms to 77 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #122: +20s996ms to 76 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #123: +32s0ms to 75 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #124: +26s109ms to 74 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #125: +26s108ms to 73 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #126: +19s970ms to 72 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #127: +24s833ms to 71 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #128: +20s227ms to 70 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #129: +25s850ms to 69 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #130: +19s969ms to 68 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #131: +19s974ms to 67 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #132: +19s966ms to 66 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #133: +20s991ms to 65 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #134: +16s131ms to 64 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #135: +15s868ms to 63 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #136: +16s132ms to 62 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #137: +20s993ms to 61 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #138: +19s966ms to 60 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #139: +15s105ms to 59 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #140: +19s967ms to 58 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #141: +14s845ms to 57 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #142: +20s994ms to 56 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #143: +16s127ms to 55 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #144: +20s977ms to 54 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #145: +11s26ms to 53 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #146: +15s864ms to 52 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #147: +15s112ms to 51 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #148: +15s102ms to 50 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #149: +19s967ms to 49 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #150: +14s846ms to 48 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #151: +15s105ms to 47 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #152: +15s870ms to 46 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #153: +15s110ms to 45 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #154: +15s100ms to 44 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #155: +14s851ms to 43 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #156: +15s106ms to 42 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #157: +14s848ms to 41 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #158: +10s234ms to 40 (screen-off, power-save-off, device-idle-off, network-data-nr)
      #159: +21s249ms to 39 (screen-off, power-save-off, device-idle-off, network-data-nr)
        Charge total time: 11h 51m 16s 800ms  (from 160 steps)
        Charge screen off time: 52m 36s 900ms  (from 151 steps)
    Package changes:
      Update com.supercell.brawlstars vers=0
      Update com.supercell.brawlstars vers=0
      Update com.google.android.webview vers=720418133
      Update com.google.android.webview vers=720418133
      Update com.google.android.gms vers=253133029
      Update com.google.android.gms vers=253133029
  Daily from 2025-08-15-01-25-44 to 2025-08-16-01-03-27:
    Discharge step durations:
      #0: +2m40s9ms to 55 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #1: +2m39s994ms to 56 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #2: +2m28s998ms to 57 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #3: +2m39s997ms to 58 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #4: +3m11s995ms to 59 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #5: +2m51s24ms to 60 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #6: +3m0s991ms to 61 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #7: +2m39s971ms to 62 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #8: +3m12s25ms to 63 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #9: +3m1s239ms to 64 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #10: +3m1s766ms to 65 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #11: +3m0s992ms to 66 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #12: +3m1s257ms to 67 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #13: +10m51s317ms to 2 (power-save-on, network-data-nr)
      #14: +4m59s751ms to 3 (power-save-on, device-idle-off)
      #15: +19m30s674ms to 4 (network-data-nr)
      #16: +11m24s9ms to 5 (power-save-off, device-idle-off, network-data-nr)
      #17: +17m23s241ms to 6 (power-save-off, device-idle-off, network-data-nr)
      #18: +19m50s298ms to 7 (power-save-off, device-idle-off, network-data-nr)
      #19: +20m25s122ms to 8 (power-save-off, device-idle-off, network-data-nr)
      #20: +20m12s874ms to 9 (power-save-off, device-idle-off, network-data-nr)
      #21: +9m31s125ms to 10 (power-save-off, device-idle-off, network-data-nr)
      #22: +4m10s880ms to 11 (power-save-off, device-idle-off)
      #23: +8m49s859ms to 12 (power-save-off, device-idle-off, network-data-nr)
      #24: +13m46s33ms to 13 (power-save-off, device-idle-off, network-data-nr)
      #25: +17m58s880ms to 14 (power-save-off, device-idle-off)
      #26: +15m50s616ms to 15 (power-save-off)
      #27: +14m34s911ms to 16 (power-save-off)
      #28: +21m53s272ms to 17 (screen-off, power-save-off, device-idle-on, network-data-rest)
      #29: +11m2s715ms to 18 (power-save-off)
      #30: +2m39s979ms to 19 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #31: +2m50s764ms to 20 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #32: +2m40s13ms to 21 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #33: +2m52s29ms to 22 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #34: +2m38s968ms to 23 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #35: +2m50s249ms to 24 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #36: +2m42s793ms to 25 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #37: +2m37s962ms to 26 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #38: +4m45s306ms to 27 (power-save-off, device-idle-off)
      #39: +3m0s984ms to 28 (screen-on, power-save-off, device-idle-off)
      #40: +7m38s367ms to 29 (power-save-off, device-idle-off, network-data-nr)
      #41: +11m43s990ms to 30 (power-save-off, device-idle-off, network-data-nr)
      #42: +9m46s240ms to 31 (power-save-off, device-idle-off, network-data-nr)
      #43: +5m20s0ms to 32 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #44: +8m5s296ms to 33 (power-save-off)
      #45: +18m3s505ms to 34 (power-save-off, device-idle-off)
      #46: +11m51s995ms to 35 (power-save-off, device-idle-off)
      #47: +19m45s921ms to 36 (power-save-off)
      #48: +7m25s751ms to 37 (power-save-off, device-idle-off)
      #49: +6m52s358ms to 38 (power-save-off, device-idle-off, network-data-nr)
      #50: +8m28s75ms to 39 (power-save-off, network-data-nr)
      #51: +8m27s628ms to 40 (power-save-off, device-idle-off, network-data-nr)
      #52: +8m53s711ms to 41 (power-save-off, device-idle-off)
      #53: +15m38s271ms to 42 (power-save-off, device-idle-off)
      #54: +10m29s957ms to 43 (power-save-off, network-data-nr)
      #55: +4m45s734ms to 44 (power-save-off, device-idle-off, network-data-nr)
      #56: +7m16s679ms to 45 (power-save-off, device-idle-off, network-data-nr)
      #57: +3m53s968ms to 46 (power-save-off, device-idle-off, network-data-nr)
      #58: +4m15s994ms to 24 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #59: +3m44s16ms to 25 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #60: +3m32s991ms to 26 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #61: +3m55s2ms to 27 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #62: +10m51s349ms to 28 (power-save-off, network-data-nr)
      #63: +3m33s749ms to 29 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #64: +3m44s2ms to 30 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #65: +3m32s964ms to 31 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #66: +3m12s19ms to 32 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #67: +3m12s16ms to 33 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #68: +3m22s998ms to 34 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #69: +25m42s184ms to 35 (power-save-off, network-data-nr)
      #70: +14m2s248ms to 36 (power-save-off, network-data-nr)
      #71: +17m23s752ms to 37 (power-save-off, network-data-nr)
      #72: +4m15s995ms to 38 (power-save-off, device-idle-off, network-data-nr)
      #73: +5m34s54ms to 39 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #74: +5m5s949ms to 40 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #75: +4m48s3ms to 41 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #76: +5m19s994ms to 42 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #77: +5m9s249ms to 43 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #78: +4m47s980ms to 44 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #79: +5m30s779ms to 45 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #80: +4m58s986ms to 46 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #81: +4m36s995ms to 47 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #82: +5m9s250ms to 48 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #83: +5m41s763ms to 49 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #84: +4m48s20ms to 50 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #85: +4m47s980ms to 51 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #86: +5m9s5ms to 52 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #87: +4m47s992ms to 53 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #88: +5m19s999ms to 54 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #89: +5m9s256ms to 55 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #90: +4m47s990ms to 56 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #91: +4m58s739ms to 57 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #92: +4m37s249ms to 58 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #93: +4m48s779ms to 59 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #94: +3m53s974ms to 60 (screen-on, power-save-off, device-idle-off)
      #95: +9m22s765ms to 61 (power-save-off, device-idle-off)
      #96: +6m57s331ms to 62 (power-save-off, device-idle-off)
      #97: +8m16s77ms to 63 (power-save-off, device-idle-off)
      #98: +5m9s790ms to 64 (screen-on, power-save-off, device-idle-off, network-wifi)
      #99: +5m19s994ms to 65 (screen-on, power-save-off, device-idle-off, network-wifi)
      #100: +3m27s113ms to 66 (screen-on, power-save-off, device-idle-off, network-wifi)
      #101: +4m53s862ms to 67 (screen-on, power-save-off, device-idle-off)
      #102: +10m12s684ms to 68 (power-save-off, device-idle-off, network-data-nr)
      #103: +13m9s91ms to 69 (power-save-off, device-idle-off, network-data-nr)
      #104: +12m4s131ms to 70 (power-save-off, device-idle-off, network-data-nr)
      #105: +5m9s253ms to 71 (screen-on, device-idle-off, network-data-nr)
      #106: +15m49s601ms to 72 (power-save-on, network-data-nr)
      #107: +18m54s527ms to 73 (power-save-on, network-data-nr)
      #108: +38m42s543ms to 74 (power-save-on, device-idle-on, network-data-nr)
      #109: +47m47s363ms to 75 (power-save-on, device-idle-on, network-data-nr)
      #110: +38m14s113ms to 76 (power-save-on, network-data-nr)
      #111: +28m4s860ms to 77 (power-save-on, network-data-nr)
      #112: +59m36s833ms to 78 (power-save-on, device-idle-on, network-data-nr)
      #113: +4m13s400ms to 1 (power-save-on, device-idle-off, network-data-nr)
      #114: +3m55s44ms to 2 (power-save-on, device-idle-off, network-data-nr)
      #115: +5m50s973ms to 3 (power-save-on, network-data-nr)
      #116: +3m37s864ms to 4 (device-idle-off, network-data-nr)
      #117: +7m40s36ms to 5 (power-save-off, device-idle-off, network-data-nr)
      #118: +3m8s146ms to 6 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #119: +3m19s950ms to 7 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #120: +5m37s899ms to 8 (power-save-off, device-idle-off, network-data-nr)
      #121: +8m12s40ms to 9 (power-save-off, device-idle-off, network-data-nr)
      #122: +10m59s974ms to 10 (power-save-off, device-idle-off, network-data-nr)
      #123: +5m22s58ms to 11 (power-save-off, device-idle-off, network-data-nr)
      #124: +7m5s959ms to 12 (power-save-off, device-idle-off, network-data-nr)
      #125: +12m45s973ms to 13 (power-save-off, device-idle-off, network-data-nr)
      #126: +11m36s867ms to 14 (power-save-off, device-idle-off, network-data-nr)
      #127: +15m50s315ms to 15 (power-save-off, device-idle-off, network-data-nr)
      #128: +6m55s992ms to 16 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #129: +5m8s995ms to 17 (screen-on, power-save-off, device-idle-off, network-data-nr)
      #130: +15m13s74ms to 18 (power-save-off, network-data-nr)
        Discharge total time: 14h 53m 1s 700ms  (from 131 steps)
        Discharge screen off time: 1d 12h 28m 47s 200ms  (from 1 steps)
        Discharge screen off device idle time: 1d 12h 28m 47s 200ms  (from 1 steps)
        Discharge screen on time: 6h 38m 33s 600ms  (from 63 steps)
    Charge step durations:
      #0: +31s995ms to 69 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #1: +26s893ms to 68 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #2: +26s100ms to 67 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #3: +27s139ms to 66 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #4: +31s992ms to 65 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #5: +26s889ms to 64 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #6: +26s877ms to 63 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #7: +26s109ms to 62 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #8: +26s897ms to 61 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #9: +31s986ms to 60 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #10: +21s257ms to 59 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #11: +15s866ms to 58 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #12: +16s125ms to 57 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #13: +21s764ms to 56 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #14: +15s95ms to 55 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #15: +22s24ms to 54 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #16: +15s868ms to 53 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #17: +16s134ms to 52 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #18: +20s989ms to 51 (screen-off, power-save-on, device-idle-off, network-data-nr)
      #19: +16s130ms to 50 (screen-off, power-save-on, device-idle-off, network-data-nr)
